Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
0,1900,24033834.0896,0.0000,111.818384,104.490749,2776648140.2383,3332376536.4405,25.3325,74.6662,0.051000,0.000000,256.9898
1,1900,22709073.9628,0.0000,109.939056,104.562879,2749033291.2120,3665024304.8364,25.3383,74.6617,0.052000,0.000000,181.0227
2,1900,21034101.5302,0.0000,107.451338,104.600747,2878243828.5908,4224336030.7154,25.3380,74.6596,0.053000,0.000000,168.2967
3,1900,19461162.2202,0.0000,104.864200,104.620628,3017310485.4213,4771033932.3099,25.4319,74.5681,0.054000,0.000000,144.7119
0,1900,48033587.9108,0.0000,111.818384,104.631065,9816393343.3877,11657164327.6408,24.0673,75.9322,0.051000,0.000000,435.5171
1,1900,45553869.8183,0.0000,109.942523,104.636545,8254448349.0133,10910318731.3749,24.0673,75.9327,0.052000,0.000000,206.2071
2,1900,43026679.4960,0.0000,107.489210,104.639422,8571108568.0930,12544523013.7150,24.0673,75.9313,0.053000,0.000000,164.7999
3,1900,40284390.7362,0.0000,104.911653,104.640932,9126642489.8376,14269200840.9027,24.0673,75.9327,0.054000,0.000000,126.5869
4,1900,37670297.9929,41003.9364,102.324171,104.641725,10216443468.9708,16633934338.0393,24.0673,75.9327,0.055000,0.000000,117.2628
5,1900,34259227.5628,304662.4926,99.746299,104.642141,11454705129.8111,19127608534.0537,24.0673,75.9327,0.056000,0.000000,107.0657
6,1900,31861417.7813,379139.9625,97.170824,104.642360,13001842028.7437,22013696278.5424,24.0673,75.9327,0.057000,0.000000,110.2002
0,1900,137177181.0098,0.0000,111.818384,104.642475,22837621664.1705,30276321023.7110,26.5229,73.4767,0.051000,0.000000,1155.9321
1,1900,284873494.6449,0.0000,109.957154,104.642535,16393105724.1648,25564644404.4000,24.8479,75.1521,0.052000,0.000000,387.2695
2,1900,96133213.6208,0.0000,107.447034,104.642567,15524838507.6232,26140878082.3887,26.7500,73.2494,0.053000,0.000000,230.9358
3,1900,94700950.4993,0.0000,104.869033,104.642583,19391290293.5856,35716432268.5302,26.6921,73.3079,0.054000,0.000000,181.3412
4,1900,81189896.6842,0.0000,102.286982,104.642592,21901813920.0567,42637721814.7411,26.7648,73.2341,0.055000,0.000000,159.6859
5,1900,74943961.1142,0.0000,99.703567,104.642596,25100352727.3070,49874759187.5176,26.7652,73.2348,0.056000,0.000000,163.6892
6,1900,68548150.1168,26908.6381,97.117193,104.642599,28309453791.8979,56791206692.9221,26.7706,73.2294,0.057000,0.000000,149.3568
0,1900,148723890.1392,0.0000,111.818384,104.642193,47817432618.2744,54970899662.7624,31.1946,68.8052,0.051000,0.000000,1514.9842
1,1900,435809804.9912,0.0000,109.944197,104.642387,33322186092.0760,42744896128.9626,41.6367,58.3633,0.052000,0.000000,1483.2901
2,1900,107839614.6401,0.0000,107.439672,104.642489,22741888277.1196,33179259076.3163,89.1374,10.8625,0.053000,0.000000,1427.1313
3,1900,110123106.6363,6147236.6950,104.908894,104.642542,28180622850.8722,47502008078.5881,90.4541,9.5459,0.054000,0.000000,1416.7935
4,1900,90262985.8665,27156698.0778,102.328954,104.642570,31801217220.0703,57864491617.1837,91.6809,8.3190,0.055000,0.000000,1389.1412
5,1900,78997901.8715,114064386.9357,99.747751,104.642585,36538598911.7616,68658315456.9782,89.9529,10.0471,0.056000,0.000000,1366.1251
6,1900,72139852.7917,161177175.4692,97.163810,104.642593,41216922057.3659,78609940514.2366,90.5853,9.4147,0.057000,0.000000,1338.4690
0,1900,1388871797.9749,0.0000,111.818384,104.642597,11194690254.5208,13375264199.1245,27.8427,72.1557,0.051000,0.000000,1105.0980
1,1900,511235376.0019,0.0000,110.058855,104.642599,7186093295.4088,9497324088.8392,53.1861,46.8139,0.052000,0.000000,1062.0480
2,1900,230446707.0283,0.0000,107.564167,104.642600,5964451786.8520,9638910831.4908,84.6470,15.3523,0.053000,0.000000,1031.3282
0,1900,2486146149.8111,0.0000,111.818384,104.642601,23944291875.2267,27098163618.8466,23.7729,76.2262,0.051000,0.000000,1571.3941
1,1900,950046404.2910,0.0000,110.246712,104.642601,14607630314.2376,19352463201.6895,46.7805,53.2195,0.052000,0.000000,1571.7842
0,1900,3309185269.3881,0.0000,111.818384,104.642601,21192526622.9899,22934126928.5786,32.4299,67.5699,0.051000,0.000000,699.6162
1,1900,1121946757.9711,0.0000,110.278999,104.642601,15269566787.4540,18854877427.9965,50.4153,49.5847,0.052000,0.000000,688.3530
2,1900,555056472.5407,0.0000,107.781589,104.642601,13330867183.1166,19506306146.1152,83.0509,16.9490,0.053000,0.000000,674.1964
0,1900,2868026562.3321,0.0000,124.725128,104.642601,27455237251.9013,31127262611.7018,2.7067,97.2929,0.051000,0.000000,972.9299
1,1900,1137304169.7482,0.0000,120.398354,103.348636,18580672609.4996,24585046167.6211,27.1155,72.8845,0.052000,0.000000,937.6448
2,1900,508256868.5802,0.0000,115.101373,101.989972,14993473715.9013,24787471098.6104,74.4190,25.5807,0.053000,0.000000,901.8381
3,1900,260682466.4450,13641417.8556,111.209741,100.675143,17090960019.1116,30886675546.1804,74.1058,25.8942,0.054000,0.000000,890.3355
0,1900,1982638067.3139,0.0000,124.725128,99.999658,22503398432.6988,24979416997.6909,28.6722,71.3277,0.051000,0.000000,699.5605
