Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
5,1900,105874043.6413,67972.0499,99.746299,104.642141,41518527611.9446,66404704571.7861,14.6072,85.3928,0.056000,0.000000,88.2393
6,1900,99728964.8888,67972.0499,97.170824,104.642360,47556516062.2501,76394933311.3134,14.6072,85.3928,0.057000,0.000000,88.6395
0,1900,28055231.9939,0.0000,111.818384,104.642475,3588555097.7911,4962587269.6030,29.5194,70.4794,0.051000,0.000000,1183.8444
1,1900,53583697.8743,0.0000,109.957154,104.642535,2406284060.0616,3922840113.3540,29.5194,70.4806,0.052000,0.000000,528.7841
2,1900,19749785.0268,0.0000,107.447034,104.642567,2045036596.9488,3691764850.6410,29.5194,70.4790,0.053000,0.000000,295.5524
3,1900,19417142.3904,135795.9371,104.869033,104.642583,2309747499.3141,4338968692.5874,29.5194,70.4806,0.054000,0.000000,170.3733
4,1900,16353843.5613,135795.9371,102.286982,104.642592,2502064813.2881,4870654584.0775,29.5194,70.4806,0.055000,0.000000,130.5648
5,1900,14991396.4951,190235.4011,99.703567,104.642596,2763435925.2479,5446278316.5909,29.5194,70.4806,0.056000,0.000000,109.7748
6,1900,13586342.2338,223964.3856,97.117193,104.642599,3075237460.8161,6064474594.4779,29.5194,70.4806,0.057000,0.000000,97.0648
0,1900,104245464.4065,0.0000,111.818384,104.642193,13168948689.7518,16148594497.6940,27.4401,72.5596,0.051000,0.000000,124.1379
1,1900,145884897.0251,0.0000,109.944197,104.642387,15170063809.1154,19646141119.4582,29.7673,70.2327,0.052000,0.000000,124.3648
2,1900,98991097.0987,0.0000,107.439672,104.642489,17074704344.3514,22981066469.7550,50.6155,49.3841,0.053000,0.000000,113.5692
3,1900,93827490.8207,17409.0457,104.908894,104.642542,19620703381.2553,27029231420.8718,53.6650,46.3350,0.054000,0.000000,112.7758
4,1900,86002783.4547,2375909.7576,102.328954,104.642570,22122568142.1215,31257537601.1182,53.8043,46.1951,0.055000,0.000000,110.1416
5,1900,76688522.1242,6131729.0965,99.747751,104.642585,24500156176.0307,35177857109.7539,53.6410,46.3590,0.056000,0.000000,107.9061
6,1900,70831716.8462,6139714.2779,97.163810,104.642593,26981305831.1135,39255969462.2237,53.4306,46.5694,0.057000,0.000000,105.5235
0,1900,3019350672.4004,0.0000,111.818384,104.642597,30790666457.0067,34633551884.5501,31.4894,68.5103,0.051000,0.000000,795.0680
1,1900,1191162823.3718,0.0000,110.058855,104.642599,22698950263.4467,27672002985.7565,35.2071,64.7929,0.052000,0.000000,773.4406
2,1900,529381734.7237,0.0000,107.564167,104.642600,18379073225.0199,26887005218.3224,71.7433,28.2565,0.053000,0.000000,750.6508
0,1900,736306711.7529,0.0000,111.818384,104.642601,9918426868.1045,11189272978.6034,12.7778,87.2218,0.051000,0.000000,276.0526
1,1900,419772933.9554,0.0000,110.246712,104.642601,10293433272.7380,13467629184.0355,17.3282,82.6718,0.052000,0.000000,276.3517
0,1900,2551233869.0436,0.0000,111.818384,104.642601,18122636016.0592,21637402997.0281,21.3938,78.6054,0.051000,0.000000,1114.6913
1,1900,848892595.6130,0.0000,110.278999,104.642601,11799589673.1609,16409168334.3764,44.0651,55.9349,0.052000,0.000000,1067.3784
2,1900,412927806.2190,0.0000,107.781589,104.642601,9463052317.3452,16250798926.6883,83.7809,16.2188,0.053000,0.000000,1013.2396
0,1900,11924772299.0319,0.0000,124.725128,104.642601,62153698383.3805,68030148694.8797,14.1100,85.8898,0.051000,0.000000,1488.3670
1,1900,3198225758.4073,0.0000,120.398354,103.348636,37727387390.8233,47694716798.6218,39.9515,60.0485,0.052000,0.000000,1489.1117
2,1900,1691926510.2461,0.0000,115.101373,101.989972,26107549720.1981,40694470637.2078,89.7958,10.2041,0.053000,0.000000,1362.2602
3,1900,602848142.0647,13500725.7505,111.209741,100.675143,30454822049.4296,50409164665.5255,89.0984,10.9016,0.054000,0.000000,1371.8293
0,1900,3116634697.8394,0.0000,124.725128,99.999658,28033024924.1140,30225136404.3789,29.2495,70.7504,0.051000,0.000000,451.8421
1,1900,1199503535.1780,0.0000,120.324352,99.516066,24158715561.0302,29490974523.8303,29.2495,70.7505,0.052000,0.000000,448.7064
0,1900,382422743.4898,0.0000,130.903531,99.185789,10178293403.6546,12762055059.9381,21.6255,78.3743,0.051000,0.000000,129.9655
1,1900,225038903.6484,0.0000,125.567436,98.966072,11742909687.3243,16073453092.2798,21.6255,78.3745,0.052000,0.000000,131.5769
2,1900,126121311.6415,0.0000,119.210618,98.822154,12955600055.6595,18802797265.4743,27.7899,72.2097,0.053000,0.000000,122.2557
3,1900,98162943.6020,3484406.2341,115.068364,98.728776,14167531628.9917,21393475778.9029,32.1025,67.8975,0.054000,0.000000,120.2552
4,1900,81176786.4439,5625579.1825,110.955177,98.668545,15408142490.9425,23963660043.5199,44.0938,55.9062,0.055000,0.000000,117.5357
5,1900,72001348.6113,11890351.3206,106.857745,98.629840,16922810938.1348,26820317922.8236,45.3680,54.6320,0.056000,0.000000,115.6758
6,1900,64682832.1217,13507914.7634,102.790908,98.605026,18747317008.0660,30041181297.4655,45.1493,54.8507,0.057000,0.000000,112.9725
7,1900,61293640.1133,19568001.9538,101.822302,98.589142,20777365891.3438,33525909310.4597,44.9686,55.0311,0.058000,0.000000,110.9814
8,1900,59130279.9463,20687923.4767,101.625301,98.578641,23020127964.0529,37279980878.8508,44.7355,55.2645,0.059000,0.000000,108.5690
9,1900,57629176.2611,21058960.5932,101.501219,99.158773,25507798621.6113,41382587708.0806,44.4267,55.5733,0.060000,0.000000,106.6000
10,1900,53697124.3563,27687097.6117,101.445567,99.795726,28161673167.1144,45678367656.8109,44.1446,55.8554,0.061000,0.000000,104.3379
11,1900,52481420.4525,29938039.9373,101.393210,100.372793,31030089431.6353,50248562278.8853,43.8594,56.1406,0.062000,0.000000,102.1532
12,1900,40708060.8576,30157851.0566,101.401078,100.882465,34138278656.2391,55112673995.3292,43.5771,56.4227,0.063000,0.000000,99.9371
13,1900,33953797.3498,32029971.4961,101.398230,101.331861,37412689739.3142,60176629208.5811,43.3067,56.6933,0.064000,0.000000,97.0294
