Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
3,1900,93620314.7077,0.0000,104.869033,104.642583,25291075695.1393,39004160059.6870,14.4367,85.5633,0.054000,0.000000,114.4189
4,1900,79081854.4783,0.0000,102.286982,104.642592,29183664037.8082,46217756237.8763,14.5002,85.4988,0.055000,0.000000,115.1439
5,1900,70835379.4336,78213.9712,99.703567,104.642596,32968075315.3279,53148855335.8076,14.5226,85.4774,0.056000,0.000000,110.4315
6,1900,66033968.1223,78213.9712,97.117193,104.642599,37103120121.3579,60454715358.3608,14.5226,85.4774,0.057000,0.000000,105.8428
0,1900,37168055.1051,0.0000,111.818384,104.642193,5611547990.9128,6564680233.4598,26.1931,73.8057,0.051000,0.000000,284.0948
1,1900,79723691.6696,0.0000,109.944197,104.642387,5215331017.7911,6876057792.0625,26.5149,73.4851,0.052000,0.000000,284.6309
2,1900,32479359.3766,0.0000,107.439672,104.642489,5107798262.2859,7638074949.5532,47.2496,52.7491,0.053000,0.000000,268.1208
3,1900,32548771.0930,0.0000,104.908894,104.642542,5969672101.8402,9525905844.1212,49.8491,50.1509,0.054000,0.000000,265.1822
4,1900,28015552.0993,1926.2780,102.328954,104.642570,6532237947.1881,11202137325.2263,50.1819,49.8181,0.055000,0.000000,258.3830
5,1900,25927608.3462,5453.0350,99.747751,104.642585,7097612551.4498,12803243681.8380,49.7545,50.2455,0.056000,0.000000,254.1413
6,1900,23716593.7024,5453.0350,97.163810,104.642593,7716286499.4647,14450192246.3375,49.3296,50.6704,0.057000,0.000000,248.4586
0,1900,897137515.2826,0.0000,111.818384,104.642597,9473451398.5502,10259174095.5043,7.7203,92.2788,0.051000,0.000000,360.6739
1,1900,421032641.1946,0.0000,110.058855,104.642599,8399795346.0859,10350424577.5609,22.9194,77.0806,0.052000,0.000000,361.5976
2,1900,182201292.9988,0.0000,107.564167,104.642600,8083988238.2906,11500292864.0880,59.3932,40.6063,0.053000,0.000000,347.2501
0,1900,819845925.7401,0.0000,111.818384,104.642601,6583635884.6950,7742331592.0847,27.7419,72.2574,0.051000,0.000000,1042.0102
