Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
6,1900,77799176.6932,359712.1219,97.117193,104.642599,47370704429.9141,77150936792.6270,10.4320,89.5680,0.057000,0.000000,100.4626
0,1900,109551117.4109,0.0000,111.818384,104.642193,25739359511.6834,31179399294.7608,29.4971,70.5022,0.051000,0.000000,988.1670
1,1900,254908558.9669,0.0000,109.944197,104.642387,18902388784.6722,25528274714.0082,36.6521,63.3479,0.052000,0.000000,960.1626
2,1900,71430166.5520,0.0000,107.439672,104.642489,13726139102.3462,21199066586.9622,83.2769,16.7230,0.053000,0.000000,925.2315
3,1900,71383480.7165,15908582.6988,104.908894,104.642542,17153039110.1052,29415354231.5456,83.1873,16.8127,0.054000,0.000000,916.2253
4,1900,59501788.2755,33715022.1070,102.328954,104.642570,19061025496.3583,35131307143.1595,85.2866,14.7134,0.055000,0.000000,900.8137
5,1900,54709860.0698,37032995.2309,99.747751,104.642585,21739265669.4725,41475270023.4745,82.5634,17.4366,0.056000,0.000000,884.8379
6,1900,49749479.0148,37032995.2309,97.163810,104.642593,24345293503.3011,47370361775.6873,83.5830,16.4170,0.057000,0.000000,866.4656
0,1900,149844224.4643,0.0000,111.818384,104.642597,2468972531.4881,3071887064.1545,27.3191,72.6793,0.051000,0.000000,817.1310
1,1900,91514200.7054,0.0000,110.058855,104.642599,1700192151.3158,2456536221.5540,53.6473,46.3527,0.052000,0.000000,793.5800
2,1900,39081824.9738,0.0000,107.564167,104.642600,1487004498.5035,2557140325.5469,85.8323,14.1669,0.053000,0.000000,770.3468
0,1900,481847697.2898,0.0000,111.818384,104.642601,3479128156.5479,4336773348.5732,20.1931,79.8041,0.051000,0.000000,1494.5899
1,1900,151717239.6139,0.0000,110.246712,104.642601,2006162887.7623,3093756660.9964,45.2505,54.7495,0.052000,0.000000,1451.2798
0,1900,332215231.4872,0.0000,111.818384,104.642601,10520078040.6321,12495482900.2170,30.6367,69.3631,0.051000,0.000000,122.3783
1,1900,199511013.5913,0.0000,110.278999,104.642601,12181976045.9857,15656212276.8300,30.6367,69.3633,0.052000,0.000000,123.4319
2,1900,106488286.8526,0.0000,107.781589,104.642601,13544870790.6405,18346053839.8155,46.2269,53.7729,0.053000,0.000000,115.0100
0,1900,5228840922.8060,0.0000,124.725128,104.642601,41225035511.4574,47025111029.8367,3.0533,96.9459,0.051000,0.000000,1447.9561
1,1900,1767952468.0059,0.0000,120.398354,103.348636,24675771546.2536,33999592986.9358,35.3879,64.6121,0.052000,0.000000,1442.4968
2,1900,797351918.0051,0.0000,115.101373,101.989972,17200095564.4308,30660609397.5477,87.4093,12.5906,0.053000,0.000000,1321.7245
3,1900,335389116.2293,7001658.1767,111.209741,100.675143,20734726780.6733,38915314079.9083,83.3444,16.6556,0.054000,0.000000,1336.6076
0,1900,2833504174.4315,0.0000,124.725128,99.999658,25986456936.2367,29304722347.9797,7.8619,92.1378,0.051000,0.000000,463.6547
1,1900,1133008229.5808,0.0000,120.324352,99.516066,21720031824.4686,28198812923.8675,15.9071,84.0929,0.052000,0.000000,460.8451
0,1900,2021770384.5887,0.0000,130.903531,99.185789,26736561131.9872,29657489181.9005,22.8650,77.1347,0.051000,0.000000,432.4353
1,1900,983949431.1288,0.0000,125.567436,98.966072,24613690096.8002,31238819543.4972,22.8650,77.1350,0.052000,0.000000,428.6897
2,1900,390293443.1313,0.0000,119.210618,98.822154,22674081285.7655,32628683463.6336,52.4795,47.5202,0.053000,0.000000,413.7011
3,1900,223477616.0016,1959099.7127,115.068364,98.728776,23905300387.7677,38460025393.3768,63.7143,36.2857,0.054000,0.000000,405.5113
4,1900,140190866.9891,20922087.7457,110.955177,98.668545,27151949133.5504,46040855088.5982,67.5391,32.4607,0.055000,0.000000,395.6359
5,1900,100087887.9766,27533479.6594,106.857745,98.629840,31140584314.2877,54109654006.6846,69.6211,30.3789,0.056000,0.000000,387.4374
6,1900,86605789.0231,82369550.2464,102.790908,98.605026,36020878912.0825,63141569975.7406,69.1831,30.8169,0.057000,0.000000,379.5699
7,1900,82338333.9874,85576487.3130,101.822302,98.589142,41118482118.7967,72210349996.6435,69.4358,30.5641,0.058000,0.000000,372.2858
8,1900,80948148.4020,95818104.9924,101.625301,98.578641,47213479855.3486,82690001212.9656,68.5241,31.4759,0.059000,0.000000,364.8183
9,1900,80464499.8217,108066882.9424,101.501219,99.158773,53215276022.1790,92756644744.3841,69.1669,30.8331,0.060000,0.000000,357.8132
10,1900,75034303.6187,122759030.5744,101.445567,99.795726,60535355869.6411,104801283840.7221,67.8590,32.1406,0.061000,0.000000,350.7024
11,1900,74511329.2014,124105281.1956,101.393210,100.372793,67520793986.8999,116096928231.9828,69.0444,30.9556,0.062000,0.000000,343.5464
12,1900,56807829.6724,130866334.2709,101.401078,100.882465,75990065698.4184,129654852233.2324,67.2781,32.7218,0.063000,0.000000,337.0325
13,1900,52379202.8977,157804260.6862,101.398230,101.331861,83951208138.6877,142268353168.4937,68.8667,31.1333,0.064000,0.000000,329.4124
14,1900,50762885.1168,157812140.5398,101.349345,101.728688,93206239201.8409,156873134273.2395,66.7089,33.2911,0.065000,0.000000,323.4000
15,1900,50709768.8697,158895661.3256,101.243519,102.078623,101726521729.9492,170230333635.3837,68.1896,31.8104,0.066000,0.000000,316.5767
0,1900,3889846960.1289,0.0000,128.340759,102.396585,28634258015.0217,32587133222.5607,29.5287,70.4710,0.051000,0.000000,1010.4635
1,1900,1021676992.6710,0.0000,124.628663,102.664588,23638373476.6708,28657443341.2212,40.5055,59.4945,0.052000,0.000000,983.5536
2,1900,509211302.6105,0.0000,119.298591,102.881704,22723026318.0058,30034035284.1468,77.5318,22.4680,0.053000,0.000000,950.0844
0,1900,2856193924.6242,0.0000,132.574755,103.114039,24063407556.0419,26187490106.1858,27.6561,72.3429,0.051000,0.000000,1392.2421
1,1900,699206140.8740,0.0000,125.017661,103.315442,20406431278.2873,23588140949.1354,37.4857,62.5143,0.052000,0.000000,1350.3408
2,1900,369914231.3060,0.0000,119.510021,103.492801,19575031565.9402,24569518082.3204,77.8259,22.1736,0.053000,0.000000,1278.8443
3,1900,106218339.1070,2097257.7259,115.947141,103.648232,23246059349.6933,31982332027.9232,83.4447,16.5553,0.054000,0.000000,1254.2221
4,1900,50254576.8807,11827245.1316,112.796105,103.779799,27624879925.4055,39460203248.9917,86.2872,13.7128,0.055000,0.000000,1222.7312
5,1900,17047297.1133,16740131.5924,109.383353,104.185989,32609358740.9888,47394673475.5391,84.2487,15.7513,0.056000,0.000000,1211.0843
0,1900,1598404594.9604,0.0000,134.101002,104.375764,26206033171.8565,28277051145.3318,31.1202,68.8793,0.051000,0.000000,253.7710
1,1900,1946237859.6468,0.0000,125.593316,104.557644,29044306406.4621,33859373273.9270,31.1202,68.8798,0.052000,0.000000,280.9008
2,1900,329853023.2609,0.0000,118.409183,104.720226,32007569315.2353,39036739355.8813,43.4034,56.5963,0.053000,0.000000,244.0770
0,1900,3654088654.6130,0.0000,131.151927,104.864211,33023523314.9648,34717288029.7017,2.6179,97.3816,0.051000,0.000000,481.1966
1,1900,1400693561.5602,0.0000,124.153925,104.991722,32373179129.0448,36794571434.8708,18.9935,81.0065,0.052000,0.000000,481.9056
0,1900,3474606358.9293,0.0000,134.750731,105.104754,30792085445.0189,31979435867.0046,0.0000,99.9996,0.051000,0.000000,435.3503
1,1900,1600973569.8662,0.0000,127.000957,105.205026,31197804556.1532,35120622497.9393,8.8135,91.1865,0.052000,0.000000,440.2607
2,1900,509370471.1534,0.0000,120.350296,105.294022,33556132782.5369,39922362668.8003,60.8624,39.1376,0.053000,0.000000,422.8805
3,1900,220552731.3819,2512848.1162,116.674805,105.373034,39530435603.2174,48436918822.1094,64.8247,35.1753,0.054000,0.000000,410.6172
4,1900,79381934.8437,15323309.4363,112.586573,105.443193,46507722049.7681,58117133399.1222,64.8683,35.1295,0.055000,0.000000,398.3944
5,1900,27963254.7693,16184499.2286,109.343319,105.505499,53688112155.5602,67843429409.2199,66.0006,33.9994,0.056000,0.000000,389.2970
0,1900,3696196761.3109,0.0000,133.680040,105.560833,32401010978.3754,34420502669.4272,21.1667,78.8327,0.051000,0.000000,1008.4127
1,1900,1902831358.7489,0.0000,126.111315,105.608712,28316851345.7488,31368688251.8356,33.6515,66.3485,0.052000,0.000000,985.4438
2,1900,556858631.3638,0.0000,119.464747,105.652237,29879767152.7211,35141291579.2394,74.4600,25.5395,0.053000,0.000000,950.2311
